,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,name,style,volume,volume_units,yeast_attenuation,yeast_lab,yeast_name
0,0.053,1.015,28,1.055,20,60,min,0,"{0: {'amount': 1.3, 'amount_unit': 'kg', 'name': 'Viking Pilsner Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L'}, 1: {'amount': 0.8, 'amount_unit': 'kg', 'name': 'Viking Munich Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 9, 'color_unit': '°L'}, 2: {'amount': 0.3, 'amount_unit': 'kg', 'name': 'Viking Crystal 100', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 50, 'color_unit': '°L'}, 3: {'amount': 0.05, 'amount_unit': 'kg', 'name': 'Black Malt', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 30, 'color': 550, 'color_unit': '°L'}}","{0: {'amount': 8.0, 'amount_unit': 'g', 'name': 'Northern Brewer (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.085}, 1: {'amount': 7.0, 'amount_unit': 'g', 'name': 'Northern Brewer (DE)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.085}, 2: {'amount': 5.0, 'amount_unit': 'g', 'name': 'Fuggle (US)', 'time': 10, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.055}}",#2 DARK ALE,Specialty Beer,10.0,L,0.73,Fermentis US-05,Safale US-05
1,0.064,1.015,35,1.063,3,60,min,0,"{0: {'amount': 12.0, 'amount_unit': 'lb', 'name': 'Pilsner Malt', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Durst Pilsner', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 2, 'color_unit': '°L'}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Warrior (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.16699999999999998}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Palisade (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.095}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 1, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.085}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Palisade (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.095}, 4: {'amount': 3.0, 'amount_unit': 'oz', 'name': 'Nelson Sauvin (NZ)', 'time': 3, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.12}}",Belgian Pale 2,Specialty Beer,6.0,gal,0.77,White Labs WLP575,Belgian Style Ale Yeast Blend
2,0.094,1.015,27,1.086,15,120,min,0,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Crystal 15L', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 15, 'color_unit': '°L'}, 2: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'Munich Malt 10L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 35, 'color': 10, 'color_unit': '°L'}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'American Victory', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 26, 'color_unit': '°L'}, 4: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Clover Honey', 'maltster': 'Any', 'use': 'Late Boil', 'PPG': 34, 'color': 5, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Styrian Bobek (SI)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.039}, 1: {'amount': 0.51, 'amount_unit': 'oz', 'name': 'Phoenix (UK)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.10800000000000001}, 2: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Phoenix (UK)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.10800000000000001}}",Tustles in Bruxelles,Belgian Dark Strong Ale,5.0,gal,0.83,,Super High Gravity Ale (WLP099)
3,0.08,1.021,9,1.082,4,75,min,1,"{0: {'amount': 13.5, 'amount_unit': 'lb', 'name': 'Canadian 2-Row Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Clover Honey', 'maltster': 'Any', 'use': 'Boil', 'PPG': 34, 'color': 5, 'color_unit': '°L'}}","{0: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.13}}",The Golden Touch (Midas Touch Clone),Specialty Beer,5.0,gal,0.74,Wyeast 1272,American Ale II
4,0.049,1.013,24,1.05,37,60,min,1,"{0: {'amount': 6.25, 'amount_unit': 'lb', 'name': 'Pale Ale', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 3, 'color_unit': '°L'}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Munich Type I', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L'}, 2: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'CaraAroma', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 130, 'color_unit': '°L'}, 3: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Carafa II', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 410, 'color_unit': '°L'}}","{0: {'amount': 1.75, 'amount_unit': 'oz', 'name': 'Fuggle (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.038}}",The Table Sweet Stout,Sweet Stout,5.0,gal,0.75,White Labs WLP013,London Ale Yeast
5,0.135,1.021,6,1.124,28,60,min,1,"{0: {'amount': 2.0, 'amount_unit': 'kg', 'name': 'Pilsner', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.8, 'amount_unit': 'kg', 'name': 'Vienna Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 36, 'color': 3, 'color_unit': '°L'}, 2: {'amount': 0.8, 'amount_unit': 'kg', 'name': 'Candi Syrup D-90', 'maltster': 'Any', 'use': 'Boil', 'PPG': 32, 'color': 90, 'color_unit': '°L'}, 3: {'amount': 0.6, 'amount_unit': 'kg', 'name': 'Bohemian Pilsner', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L'}, 4: {'amount': 0.5, 'amount_unit': 'kg', 'name': 'Cara Belge', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 13, 'color_unit': '°L'}, 5: {'amount': 0.5, 'amount_unit': 'kg', 'name': 'Candi Syrup Simplicity', 'maltster': 'Any', 'use': 'Boil', 'PPG': 32, 'color': 1, 'color_unit': '°L'}, 6: {'amount': 0.3, 'amount_unit': 'kg', 'name': 'CaraBohemian', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 75, 'color_unit': '°L'}, 7: {'amount': 0.2, 'amount_unit': 'kg', 'name': 'Oats, Flaked', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 8: {'amount': 0.2, 'amount_unit': 'kg', 'name': 'CaraPils', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 4, 'color_unit': '°L'}}","{0: {'amount': 12.0, 'amount_unit': 'g', 'name': 'East Kent Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.05}, 1: {'amount': 7.0, 'amount_unit': 'g', 'name': 'East Kent Golding (UK)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.05}}",ßÄLGA,Specialty Beer,13.0,L,0.83,,Super High Gravity Ale (WLP099)
6,0.057,1.015,43,1.058,8,90,min,1,"{0: {'amount': 2.25, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 2.25, 'amount_unit': 'lb', 'name': 'Finest Maris Otter Ale Malt', 'maltster': 'Crisp', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L'}, 2: {'amount': 2.25, 'amount_unit': 'lb', 'name': 'Golden Promise', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L'}, 3: {'amount': 1.75, 'amount_unit': 'lb', 'name': 'Caramel Malt 20L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L'}, 4: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Melanoiden Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 20, 'color_unit': '°L'}, 5: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carapils®\xa0Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L'}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Kent Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055}, 1: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Kent Golding (UK)', 'time': 45, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055}, 2: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Kent Golding (UK)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 4: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11}, 6: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.13}, 7: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.11}}",Bruin it Back,American IPA,5.49,gal,0.74,Wyeast 1335,British Ale II
7,0.07400000000000001,1.014,49,1.071,7,60,min,1,"{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Honey Malt', 'maltster': 'Gambrinus', 'use': 'Mash', 'PPG': 37, 'color': 23, 'color_unit': '°L'}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.095}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 30, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.095}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.095}}",Smashed Silly Pumpkin Ale,Specialty Beer,4.5,gal,0.8,White Labs WLP007,Dry English Ale Yeast
8,0.055,1.013,0,1.056,2,60,min,1,"{0: {'amount': 5.5, 'amount_unit': 'lb', 'name': 'Honey', 'maltster': 'Any', 'use': 'Boil', 'PPG': 42, 'color': 2, 'color_unit': '°L'}, 1: {'amount': 2.7, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Steep', 'PPG': 37, 'color': 1, 'color_unit': '°L'}}","{0: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.11}}",The Couve mead,Specialty Beer,5.5,gal,0.76,White Labs WLP039,Nottingham Ale Yeast
9,0.071,1.014,48,1.068,9,60,min,0,"{0: {'amount': 9.92, 'amount_unit': 'lb', 'name': 'Pilsner', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 2.2, 'amount_unit': 'lb', 'name': 'Castle Munich Light (15 EBC)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 6, 'color_unit': '°L'}, 2: {'amount': 0.88, 'amount_unit': 'lb', 'name': 'Castle Cara Gold (Cara 120)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 50, 'color_unit': '°L'}, 3: {'amount': 0.02, 'amount_unit': 'lb', 'name': 'Castle Chocolate', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 340, 'color_unit': '°L'}}","{0: {'amount': 1.23, 'amount_unit': 'oz', 'name': 'Target (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11}, 1: {'amount': 0.35, 'amount_unit': 'oz', 'name': 'Challenger (UK)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.075}, 2: {'amount': 0.35, 'amount_unit': 'oz', 'name': 'Challenger (UK)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.075}}",Lansig IPA,English IPA,5.28,gal,0.8,Fermentis S-04,Safale S-04
