,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,name,style,volume,volume_units,yeast_attenuation,yeast_lab,yeast_name
0,0.055999999999999994,1.018,34,1.061,14,60,min,1,"{0: {'amount': 8.75, 'amount_unit': 'lb', 'name': 'Pale Malt, 2 Row, UK', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 3, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Crystal 60', 'maltster': 'Great Western', 'use': 'Mash', 'PPG': 32, 'color': 60, 'color_unit': '°L'}, 2: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Victory®\xa0Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L'}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Munich Light (10°L)', 'maltster': 'Gambrinus', 'use': 'Mash', 'PPG': 37, 'color': 10, 'color_unit': '°L'}, 4: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Melanoidin Malt', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 37, 'color': 26, 'color_unit': '°L'}, 5: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Crystal 75', 'maltster': 'Great Western', 'use': 'Mash', 'PPG': 32, 'color': 75, 'color_unit': '°L'}}","{0: {'amount': 0.94, 'amount_unit': 'oz', 'name': 'Northern Brewer (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.085}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13}}",Amber Ale,American Amber Ale,5.0,gal,0.7,Fermentis US-05,Safale US-05
1,0.068,1.013,92,1.065,10,60,min,1,"{0: {'amount': 24.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'Vienna Malt', 'maltster': 'Great Western', 'use': 'Mash', 'PPG': 10, 'color': 3, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Wheat Malt', 'maltster': 'Gambrinus', 'use': 'Mash', 'PPG': 38, 'color': 2, 'color_unit': '°L'}, 3: {'amount': 0.75, 'amount_unit': 'lb', 'name': '2-Row Caramel Malt 120L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 32, 'color': 120, 'color_unit': '°L'}, 4: {'amount': 0.75, 'amount_unit': 'lb', 'name': '2-Row Caramel Malt 60L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L'}, 5: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'CARABELGE®', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 34, 'color': 13, 'color_unit': '°L'}}","{0: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Tomahawk (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.16}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Zythos (US)', 'time': 40, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105}, 3: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.057999999999999996}, 4: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 7, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105}, 5: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Zythos (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.11}}",Brad and Brien First Try IPA,Imperial IPA,12.0,gal,0.8,Wyeast 1056,American Ale
2,0.061,1.015,45,1.062,26,60,min,0,"{0: {'amount': 8.0, 'amount_unit': 'lb', 'name': 'Pale Ale Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 36, 'color': 3, 'color_unit': '°L'}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Aromatic', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 35, 'color': 19, 'color_unit': '°L'}, 2: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Crystal 60', 'maltster': 'Great Western', 'use': 'Mash', 'PPG': 32, 'color': 60, 'color_unit': '°L'}, 3: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Golden Naked Oats', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 33, 'color': 6, 'color_unit': '°L'}, 4: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Special B® MD™', 'maltster': 'Dingemans', 'use': 'Mash', 'PPG': 33, 'color': 125, 'color_unit': '°L'}, 5: {'amount': 0.31, 'amount_unit': 'lb', 'name': 'Chocolate Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 350, 'color_unit': '°L'}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Columbus (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.163}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.053}, 2: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.053}}",Mocha Oatmeal Brown Ale,American Brown Ale,5.0,gal,0.75,White Labs WLP007,Dry English Ale Yeast
3,0.066,1.017,14,1.068,16,90,min,0,"{0: {'amount': 12.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 12.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 2.5, 'amount_unit': 'lb', 'name': 'Candi Sugar, Amber', 'maltster': 'Any', 'use': 'Boil', 'PPG': 36, 'color': 75, 'color_unit': '°L'}, 3: {'amount': 2.5, 'amount_unit': 'lb', 'name': 'Candi Sugar, Amber', 'maltster': 'Any', 'use': 'Boil', 'PPG': 36, 'color': 75, 'color_unit': '°L'}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Northern Brewer (US)', 'time': 35, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Northern Brewer (US)', 'time': 35, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hallertau (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hallertau (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hallertau (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045}, 5: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hallertau (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045}}",Belgian Tripel,Belgian Tripel,6.25,gal,0.75,Wyeast 1762,Belgian Abbey II
4,0.065,1.015,51,1.065,19,60,min,1,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': 'US Two-Row Pale', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L'}, 1: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'American Chocolate', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 127, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Munich Malt 20L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L'}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Victory Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 25, 'color_unit': '°L'}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Corn Sugar (Dextrose)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 46, 'color': 0, 'color_unit': '°L'}, 5: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'CARAPILS®', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 33, 'color': 1, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Brewers Gold (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09}, 1: {'amount': 0.7, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.062}, 2: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Galaxy (AU)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.142}, 3: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.095}, 4: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 8, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.08199999999999999}, 6: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.13}, 7: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.062}, 8: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.095}, 9: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Galaxy (AU)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.142}}",Shiny Happy Browncoats,American Brown Ale,5.5,gal,0.765,Wyeast,Wyeast 1217-PC
5,0.066,1.018,39,1.068,33,60,min,1,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale Ale Malt', 'maltster': 'Thomas Fawcett & Sons', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L'}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Oats, Flaked', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Wheat Malt, White', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L'}, 4: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Victory®\xa0Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L'}, 5: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Roasted Barley', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L'}, 6: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel Malt 40L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L'}, 7: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Chocolate Malt', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 32, 'color': 475, 'color_unit': '°L'}}","{0: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.05}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.05}}",Oatmeal Stout II,Oatmeal Stout,5.0,gal,0.73,White Labs WLP028,Edinburgh Scottish Ale Yeast
6,0.061,1.016,58,1.062,5,60,min,0,"{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 18.0, 'amount_unit': 'oz', 'name': 'Sugar, Table (Sucrose)', 'maltster': 'Any', 'use': 'Late Boil', 'PPG': 47, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L'}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramalt', 'maltster': 'Muntons', 'use': 'Mash', 'PPG': 33, 'color': 12, 'color_unit': '°L'}, 4: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Golden Naked Oats (UK)', 'maltster': 'Any', 'use': '', 'PPG': 33, 'color': 10, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.133}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.133}, 3: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.105}, 4: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Palisade (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.081}, 6: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 3, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.133}}",MidSummerIPA,American IPA,6.0,gal,0.75,Wyeast 1450,Denny's Favorite 50
7,0.057999999999999996,1.015,117,1.059,8,60,min,1,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caraamber', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 30, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Rye Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 29, 'color': 3, 'color_unit': '°L'}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel Malt 20L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L'}}","{0: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 45, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.055}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 30, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.055}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.055}, 4: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 1, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.055}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 13, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.055}}",Bout Time IPA,American IPA,5.49,gal,0.75,,Nottingham
8,0.057999999999999996,1.016,16,1.06,14,90,min,1,"{0: {'amount': 19.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Caramel Malt 80L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 80, 'color_unit': '°L'}, 2: {'amount': 1.25, 'amount_unit': 'lb', 'name': 'English Crystal 30-37 L', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 34, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Northern Brewer (DE)', 'time': 90, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.085}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055}}",Irish Red Ale I,Irish Red Ale,10.99,gal,0.74,Wyeast 1335,British Ale II
9,0.059000000000000004,1.02,55,1.065,8,60,min,0,"{0: {'amount': 20.0, 'amount_unit': 'lb', 'name': 'English Pale', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Victory®\xa0Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Golden Promise', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L'}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Château Biscuit®', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 35, 'color': 23, 'color_unit': '°L'}, 4: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale Ale Malt', 'maltster': 'Thomas Fawcett & Sons', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L'}}","{0: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Goldings, East Kent', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05}, 3: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05}, 4: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Goldings, East Kent', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.05}}",EKG EIPA,English IPA,10.01,gal,0.69,Wyeast 1968,London ESB Ale
