,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,name,style,volume,volume_units,yeast_attenuation,yeast_lab,yeast_name
0,0.081,1.021,0,1.083,3,60,min,1,"{0: {'amount': 0.94, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Steep', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 0.56, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Steep', 'PPG': 37, 'color': 1, 'color_unit': '°L'}}","{0: {'amount': 0.1, 'amount_unit': 'oz', 'name': 'Zlatan', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.052000000000000005}}",Mead Experiment,Specialty Beer,0.5,gal,0.75,,Bread yeast (any variety)
1,0.059000000000000004,1.015,63,1.06,12,60,min,1,"{0: {'amount': 12.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel Pils', 'maltster': 'Any', 'use': 'Mash', 'PPG': 30, 'color': 8, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': '2-Row Caramel Malt 60L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L'}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel Malt 120L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 32, 'color': 120, 'color_unit': '°L'}}","{0: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.1}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.055}}",Eye Pee 'eh,American IPA,6.5,gal,0.75,Wyeast 1272,American Ale II
2,0.08800000000000001,1.022,27,1.089,17,60,min,1,"{0: {'amount': 12.0, 'amount_unit': 'lb', 'name': 'Château Pilsen 2-Row', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Munich Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Belgian Candi Syrup, Clear', 'maltster': 'Any', 'use': 'Boil', 'PPG': 32, 'color': 0, 'color_unit': '°L'}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Carapils®\xa0Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L'}, 4: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Belgian Candi Syrup-Dark', 'maltster': 'Any', 'use': 'Boil', 'PPG': 32, 'color': 80, 'color_unit': '°L'}, 5: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel Malt 80L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 80, 'color_unit': '°L'}, 6: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Aromatic', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 35, 'color': 19, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.063}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hallertau (DE)', 'time': 40, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.046}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Styrian Golding (SI)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.038}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Styrian Golding (SI)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.038}}",He Is Raison! Version 2,Belgian Dark Strong Ale,6.0,gal,0.75,White Labs WLP400,Belgian Wit Ale Yeast
3,0.048,1.013,20,1.05,18,60,min,1,"{0: {'amount': 18.0, 'amount_unit': 'lb', 'name': 'Munich Malt 10L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 35, 'color': 10, 'color_unit': '°L'}, 1: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Melanoidin Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 20, 'color_unit': '°L'}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caraaroma', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 130, 'color_unit': '°L'}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Carafa III', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 525, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hersbrucker (DE)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.031}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Hersbrucker (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.031}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hersbrucker (DE)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.031}}",dunkel donuts,Munich Dunkel,10.01,gal,0.75,,ECY15 Munich Festbier
4,0.048,1.012,9,1.049,7,60,min,0,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Pilsner', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Pale Wheat', 'maltster': 'Any', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'CaraWheat', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 40, 'color_unit': '°L'}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Hallertau (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.038}}",Mid Summer's Night Wheat,Weizen/Weissbier,5.49,gal,0.75,Wyeast 3068,Weihenstephan Weizen
5,0.051,1.015,29,1.054,11,60,min,0,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Aromatic Barley Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 22, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Steep', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Honey Malt', 'maltster': 'Gambrinus', 'use': 'Mash', 'PPG': 37, 'color': 23, 'color_unit': '°L'}, 4: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Munich Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L'}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12300000000000001}, 1: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12300000000000001}, 2: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12300000000000001}}",Agave Amber Ale,American Amber Ale,5.5,gal,0.73,White Labs WLP001,California Ale Yeast
6,0.07200000000000001,1.02,26,1.075,24,60,min,1,"{0: {'amount': 12.0, 'amount_unit': 'lb', 'name': 'muntons marris otter', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 3, 'color_unit': '°L'}, 1: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Caramel Malt 80L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 80, 'color_unit': '°L'}, 2: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Molasses', 'maltster': 'Any', 'use': 'Boil', 'PPG': 36, 'color': 80, 'color_unit': '°L'}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Chocolate Rye Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 31, 'color': 250, 'color_unit': '°L'}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Aromatic', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 35, 'color': 19, 'color_unit': '°L'}}","{0: {'amount': 1.75, 'amount_unit': 'oz', 'name': 'Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05}}",Damsel's drink,"Spice, Herb, or Vegetable Beer",5.0,gal,0.73,Fermentis S-04,Safale S-04
7,0.083,1.019,53,1.082,7,60,min,1,"{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': 'Château Pilsen 2-Row', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Panela', 'maltster': 'Any', 'use': 'Boil', 'PPG': 34, 'color': 5, 'color_unit': '°L'}, 2: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Caramel Malt 20L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L'}, 3: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Wheat Malt, White', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L'}}","{0: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.13}, 1: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.034}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.034}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.034}}",Isabelgian India Pale Ale,Belgian Specialty Ale,5.0,gal,0.77,White Labs WLP570,Belgian Golden Ale Yeast
8,0.05,1.014,22,1.052,15,60,min,1,"{0: {'amount': 4.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'Pumpkin, cooked', 'maltster': 'Any', 'use': 'Mash', 'PPG': 1, 'color': 13, 'color_unit': '°L'}, 2: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Munich Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L'}, 3: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Maris Otter Pale Ale Malt', 'maltster': 'Thomas Fawcett & Sons', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L'}, 4: {'amount': 1.0, 'amount_unit': 'lb', 'name': '2-Row Caramel Malt 60L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L'}, 5: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Château Biscuit®', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 35, 'color': 23, 'color_unit': '°L'}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Hallertau (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1}, 1: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Hallertau (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1}, 2: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Hallertau (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1}}",Pumpkin Ale,Specialty Beer,5.0,gal,0.74,White Labs WLP005,British Ale Yeast
9,0.07200000000000001,1.02,34,1.075,38,60,min,1,"{0: {'amount': 2.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Oats, Flaked', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 0.12, 'amount_unit': 'lb', 'name': 'Caramel Malt 80L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 80, 'color_unit': '°L'}, 3: {'amount': 0.12, 'amount_unit': 'lb', 'name': 'Victory®\xa0Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 28, 'color_unit': '°L'}, 4: {'amount': 0.12, 'amount_unit': 'lb', 'name': 'Chocolate Malt', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 32, 'color': 475, 'color_unit': '°L'}, 5: {'amount': 0.12, 'amount_unit': 'lb', 'name': 'Roasted Barley', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L'}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.044000000000000004}, 1: {'amount': 0.13, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.044000000000000004}}",Stout,Specialty Beer,1.0,gal,0.73,Fermentis US-05,Safale US-05
