,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,name,style,volume,volume_units,yeast_attenuation,yeast_lab,yeast_name
0,0.06,1.015,19,1.061,9,60,min,1,"{0: {'amount': 3.75, 'amount_unit': 'lb', 'name': 'Munich Malt I', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 37, 'color': 5, 'color_unit': '°L'}, 1: {'amount': 3.75, 'amount_unit': 'lb', 'name': 'Pilsner (BE)', 'maltster': 'Dingemans', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 3.75, 'amount_unit': 'lb', 'name': 'Vienna Malt', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 37, 'color': 3, 'color_unit': '°L'}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Wheat Malt (Pale)', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 39, 'color': 1, 'color_unit': '°L'}, 4: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel/Crystal 60L (US)', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L'}}","{0: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Nugget (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.135}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Nelson Sauvin', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Nelson Sauvin', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.11}}",The Anti Cider,American Amber Ale,6.0,gal,0.75,Wyeast 1450,Denny's Favorite 50
1,0.071,1.012,27,1.066,4,90,min,0,"{0: {'amount': 4.0, 'amount_unit': 'kg', 'name': 'Pilsner', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'kg', 'name': 'Pale Wheat', 'maltster': 'Any', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L'}, 2: {'amount': 0.4, 'amount_unit': 'kg', 'name': 'Munich Type II', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 9, 'color_unit': '°L'}, 3: {'amount': 0.25, 'amount_unit': 'kg', 'name': 'Carapils®\xa0Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L'}}","{0: {'amount': 10.0, 'amount_unit': 'g', 'name': 'Hallertauer Tradition (DE)', 'time': 90, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.064}, 1: {'amount': 15.0, 'amount_unit': 'g', 'name': 'Hallertauer Tradition (DE)', 'time': 45, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.064}, 2: {'amount': 5.0, 'amount_unit': 'g', 'name': 'Citra (US)', 'time': 45, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.125}, 3: {'amount': 10.0, 'amount_unit': 'g', 'name': 'Citra (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.125}, 4: {'amount': 10.0, 'amount_unit': 'g', 'name': 'Saphir (German Organic)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.04}}",Belle Époque v2,Saison,20.0,L,0.82,White Labs WLP566,Belgian Saison II Yeast
2,0.084,1.018,30,1.083,8,60,min,1,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Pale Ale (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 3, 'color_unit': '°L'}, 1: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Floor-Malted Bohemian Pilsner (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 1.25, 'amount_unit': 'lb', 'name': 'Vienna (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 4, 'color_unit': '°L'}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Pale Wheat (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 36, 'color': 2, 'color_unit': '°L'}, 4: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Acidulated Malt (DE)', 'maltster': 'Any', 'use': 'Boil', 'PPG': 27, 'color': 3, 'color_unit': '°L'}, 5: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'CaraMunich I (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 39, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Fuggle (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045}, 1: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.024}, 2: {'amount': 0.13, 'amount_unit': 'oz', 'name': 'Saaz (CZ)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.024}}",The Superintendent of Funk,Saison,2.5,gal,0.78,Wyeast 3724,Belgian Saison Yeast
3,0.086,1.011,71,1.077,8,60,min,0,"{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Dry Malt Extract - Extra Light', 'maltster': 'Any', 'use': 'Boil', 'PPG': 42, 'color': 2, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel Pils (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 8, 'color_unit': '°L'}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Cara 45L (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 42, 'color_unit': '°L'}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Vienna (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 4, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Horizon (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07}, 5: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001}, 6: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.07}, 7: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.09300000000000001}, 8: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13699999999999998}}",BROAB 2015 IPA,American IPA,5.0,gal,0.855,Fermentis US-05,Safale US-05
4,0.069,1.016,107,1.068,14,60,min,0,"{0: {'amount': 14.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 6.75, 'amount_unit': 'lb', 'name': 'Simpsons Golden Promise', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 37, 'color': 3, 'color_unit': '°L'}, 2: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Briess Caramel Malt 60L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L'}, 3: {'amount': 1.25, 'amount_unit': 'lb', 'name': 'Briess Aromatic Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 20, 'color_unit': '°L'}, 4: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Briess Light Roasted Barley', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Ahtanum (US)', 'time': 75, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.06}, 1: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Warrior (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.16}, 2: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Ahtanum (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.06}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.09300000000000001}, 5: {'amount': 0.0, 'amount_unit': 'oz', 'name': 'Warrior (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.16}, 6: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 11, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13}, 7: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 11, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.09300000000000001}, 8: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Ahtanum (US)', 'time': 11, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.06}, 9: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 4, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13}, 10: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Ahtanum (US)', 'time': 4, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.06}, 11: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 4, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.09300000000000001}, 12: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.13}, 13: {'amount': 1.5, 'amount_unit': 'oz', 'name': 'Ahtanum (US)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.06}, 14: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 0, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.09300000000000001}}",In All Furiousness II,American IPA,11.0,gal,0.77,,Omega OYL-052 DIPA
5,0.054000000000000006,1.014,12,1.055,6,60,min,0,"{0: {'amount': 4.0, 'amount_unit': 'kg', 'name': 'Pilsen (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 3, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'kg', 'name': 'Cara Malt (UK)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 10, 'color_unit': '°L'}}","{0: {'amount': 15.0, 'amount_unit': 'g', 'name': 'Cascade (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.059000000000000004}, 1: {'amount': 10.0, 'amount_unit': 'g', 'name': 'Cascade (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.059000000000000004}}",Prima,American Pale Ale,20.0,L,0.75,Mangrove Jack's M44,U.S. West Coast
6,0.06,1.014,42,1.06,3,60,min,0,"{0: {'amount': 5.6, 'amount_unit': 'kg', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 0.3, 'amount_unit': 'kg', 'name': 'Munich (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 9, 'color_unit': '°L'}, 2: {'amount': 0.3, 'amount_unit': 'kg', 'name': 'Vienna (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 4, 'color_unit': '°L'}}","{0: {'amount': 29.0, 'amount_unit': 'g', 'name': 'Magnum (DE)', 'time': 90, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.147}, 1: {'amount': 11.5, 'amount_unit': 'g', 'name': 'Cascade (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07}, 2: {'amount': 80.0, 'amount_unit': 'g', 'name': 'Amarillo (US)', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.09300000000000001}, 3: {'amount': 40.0, 'amount_unit': 'g', 'name': 'Citra (US)', 'time': 2, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.13699999999999998}, 4: {'amount': 40.0, 'amount_unit': 'g', 'name': 'Amarillo (US)', 'time': 2, 'use': 'Whirlpool', 'form': 'Pellet', 'alpha': 0.09300000000000001}}",Last train to Hopsville,American Pale Ale,25.0,L,0.765,White Labs WLP001,California Ale
7,0.040999999999999995,1.008,29,1.039,5,60,min,0,"{0: {'amount': 3.5, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Pale 6-Row (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Munich (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 6, 'color_unit': '°L'}, 3: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Caramel/Crystal 40L (US)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Columbus (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Columbus (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1}, 3: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07}}",Grainfather Tester Session Pale 5.25GB,American Pale Ale,5.5,gal,0.8,Fermentis US-05,Safale US-05
8,0.054000000000000006,1.015,36,1.056,13,60,min,0,"{0: {'amount': 4.0, 'amount_unit': 'lb', 'name': 'Pilsner', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Munich Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L'}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Aromatic Barley Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 22, 'color_unit': '°L'}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'CARAMUNICH® II', 'maltster': 'Weyermann®', 'use': 'Mash', 'PPG': 35, 'color': 45, 'color_unit': '°L'}, 4: {'amount': 0.06, 'amount_unit': 'lb', 'name': 'Debittered Black Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 550, 'color_unit': '°L'}}","{0: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Hersbrucker (DE)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.026000000000000002}, 1: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Strisselspalt (FR)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.023}, 2: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Perle (US)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.08900000000000001}, 3: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Perle (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.08900000000000001}, 4: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Hersbrucker (DE)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.026000000000000002}, 5: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Strisselspalt (FR)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.023}, 6: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Perle (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.08900000000000001}, 7: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Strisselspalt (FR)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.023}, 8: {'amount': 0.3, 'amount_unit': 'oz', 'name': 'Hersbrucker (DE)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.026000000000000002}}",Hopfenbraun Altbier,Düsseldorf Altbier,3.0,gal,0.73,Fermentis US-05,Safale US-05
9,0.061,1.016,63,1.062,4,60,min,0,"{0: {'amount': 9.0, 'amount_unit': 'lb', 'name': '2-Row (US)', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'Munich (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 8, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Dry Malt Extract - Extra Light', 'maltster': 'Any', 'use': 'Boil', 'PPG': 42, 'color': 2, 'color_unit': '°L'}, 3: {'amount': 0.6, 'amount_unit': 'lb', 'name': 'Carapils (DE)', 'maltster': 'Briess', 'use': 'Boil', 'PPG': 35, 'color': 1, 'color_unit': '°L'}}","{0: {'amount': 0.65, 'amount_unit': 'oz', 'name': 'El Dorado (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.114}, 1: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Columbus (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12}, 2: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.087}, 3: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Columbus (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12}, 4: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.087}, 5: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Glacier (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05}}",IPA,American IPA,5.5,gal,0.75,Wyeast 1056,American Ale
