,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,name,style,volume,volume_units,yeast_attenuation,yeast_lab,yeast_name
0,0.071,1.009,63,1.063,14,60,min,0,"{0: {'amount': 2.8, 'amount_unit': 'kg', 'name': 'Maris Otter Malt', 'maltster': 'Any', 'use': '', 'PPG': 38, 'color': 4, 'color_unit': '°L'}, 1: {'amount': 0.5, 'amount_unit': 'kg', 'name': 'Pale Rye Malt', 'maltster': 'Any', 'use': '', 'PPG': 30, 'color': 2, 'color_unit': '°L'}, 2: {'amount': 0.4, 'amount_unit': 'kg', 'name': 'Munich I', 'maltster': 'Any', 'use': '', 'PPG': 38, 'color': 7, 'color_unit': '°L'}, 3: {'amount': 0.25, 'amount_unit': 'kg', 'name': 'Crystal 30', 'maltster': 'Any', 'use': '', 'PPG': 34, 'color': 30, 'color_unit': '°L'}, 4: {'amount': 0.16, 'amount_unit': 'kg', 'name': 'Crystal Rye', 'maltster': 'Any', 'use': '', 'PPG': 30, 'color': 76, 'color_unit': '°L'}, 5: {'amount': 0.05, 'amount_unit': 'kg', 'name': 'Chocolate, Pale', 'maltster': 'Any', 'use': '', 'PPG': 30, 'color': 228, 'color_unit': '°L'}}","{0: {'amount': 20.0, 'amount_unit': 'g', 'name': 'Columbus', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.16}, 1: {'amount': 10.0, 'amount_unit': 'g', 'name': 'Columbus', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.16}, 2: {'amount': 10.0, 'amount_unit': 'g', 'name': 'Amarillo', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.086}, 3: {'amount': 10.0, 'amount_unit': 'g', 'name': 'Amarillo', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.086}, 4: {'amount': 10.0, 'amount_unit': 'g', 'name': 'Amarillo', 'time': 0, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.086}}",Brew 04 - Rye Right,American Wheat or Rye Beer,14.0,L,0.855,Fermentis US-05,Safale US-05
1,0.055999999999999994,1.013,31,1.056,17,60,min,0,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 3.0, 'amount_unit': 'lb', 'name': 'Rice, Flaked', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Brown Sugar, Light', 'maltster': 'Any', 'use': 'Boil', 'PPG': 46, 'color': 8, 'color_unit': '°L'}, 3: {'amount': 0.87, 'amount_unit': 'lb', 'name': 'Caramel Malt 120L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 32, 'color': 120, 'color_unit': '°L'}, 4: {'amount': 0.12, 'amount_unit': 'lb', 'name': 'Chocolate Malt', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 32, 'color': 475, 'color_unit': '°L'}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Warrior (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.16}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.055}}",March Brown Ale,American Brown Ale,5.0,gal,0.76,White Labs WLP039,Nottingham Ale Yeast
2,0.073,1.028,123,1.084,12,60,min,1,"{0: {'amount': 14.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'British Amber', 'maltster': 'Any', 'use': 'Mash', 'PPG': 30, 'color': 60, 'color_unit': '°L'}}","{0: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Warrior (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.15}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11}, 3: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.1}, 4: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 16, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.1}, 5: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 13, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.11}, 6: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 10, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13}, 7: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Warrior (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.15}}",Kleetis,English IPA,5.0,gal,0.67,White Labs WLP002,English Ale Yeast
3,0.051,1.014,21,1.053,32,60,min,1,"{0: {'amount': 7.72, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 0.55, 'amount_unit': 'lb', 'name': '2-Row Caramel Malt 60L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L'}, 2: {'amount': 0.55, 'amount_unit': 'lb', 'name': 'Chocolate Malt', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 32, 'color': 475, 'color_unit': '°L'}, 3: {'amount': 0.44, 'amount_unit': 'lb', 'name': 'Wheat Malt, White', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L'}, 4: {'amount': 0.44, 'amount_unit': 'lb', 'name': 'Roasted Barley', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L'}}","{0: {'amount': 1.06, 'amount_unit': 'oz', 'name': 'East Kent Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05}, 1: {'amount': 0.71, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.05}}",Stout (2011-04-29 version),Dry Stout,5.02,gal,0.73,Fermentis US-05,Safale US-05
4,0.064,1.018,36,1.067,22,60,min,1,"{0: {'amount': 2.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 0.37, 'amount_unit': 'lb', 'name': 'Toasted Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 27, 'color_unit': '°L'}, 2: {'amount': 0.37, 'amount_unit': 'lb', 'name': 'Caramel Malt 20L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L'}, 3: {'amount': 0.37, 'amount_unit': 'lb', 'name': 'Caramel Malt 80L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 80, 'color_unit': '°L'}}","{0: {'amount': 0.13, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.055}, 1: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}}",Mustard Amber 1 Gallon (5-13-11),American Amber Ale,1.0,gal,0.73,Fermentis S-04,Safale S-04
5,0.096,1.023,45,1.096,38,60,min,1,"{0: {'amount': 30.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 2.5, 'amount_unit': 'lb', 'name': 'Barley, Flaked', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 1.5, 'amount_unit': 'lb', 'name': 'Belgian Chocolate Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 5, 'color_unit': '°L'}, 3: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Caramel Malt 120L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 32, 'color': 120, 'color_unit': '°L'}, 4: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Black Malt', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 30, 'color': 550, 'color_unit': '°L'}, 5: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Roasted Barley', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L'}, 6: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carafa I', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 337, 'color_unit': '°L'}, 7: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carafa III', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 525, 'color_unit': '°L'}}","{0: {'amount': 2.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.047}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Willamette (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.047}}",RIS,Russian Imperial Stout,10.01,gal,0.76,Wyeast 2112,California Lager
6,0.059000000000000004,1.016,53,1.061,6,60,min,0,"{0: {'amount': 10.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'German Vienna', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 3, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel Malt 20L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 20, 'color_unit': '°L'}}","{0: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.055}, 1: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 30, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.055}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 10, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.055}, 3: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 5, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.055}, 4: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.055}}",Cant Pay Attention Cascade Pale Ale,American Pale Ale,5.0,gal,0.74,Wyeast 1272,American Ale II
7,0.066,1.013,17,1.063,19,60,min,1,"{0: {'amount': 6.5, 'amount_unit': 'lb', 'name': 'Château Pilsen 2-Row', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 2.0, 'amount_unit': 'lb', 'name': 'White Wheat', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 41, 'color': 2, 'color_unit': '°L'}, 2: {'amount': 1.06, 'amount_unit': 'lb', 'name': 'British Crystal 65L', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 65, 'color_unit': '°L'}, 3: {'amount': 0.31, 'amount_unit': 'lb', 'name': 'Belgian Special B', 'maltster': 'Any', 'use': 'Mash', 'PPG': 30, 'color': 220, 'color_unit': '°L'}, 4: {'amount': 0.25, 'amount_unit': 'lb', 'name': '2-Row Caramel Malt 60L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 60, 'color_unit': '°L'}, 5: {'amount': 0.06, 'amount_unit': 'lb', 'name': 'Peated Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 32, 'color': 3, 'color_unit': '°L'}, 6: {'amount': 0.06, 'amount_unit': 'lb', 'name': 'Roasted Barley', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 300, 'color_unit': '°L'}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Sterling (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.063}}",Sour Brown I,Flanders Brown Ale/Oud Bruin,4.49,gal,0.8,Wyeast 3763,Roeselare Ale Blend
8,0.08,1.019,123,1.08,15,90,min,1,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Pale Malt, 2 Row, US', 'maltster': 'Any', 'use': 'Mash', 'PPG': 36, 'color': 2, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Munich Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L'}, 2: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Vienna Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 36, 'color': 3, 'color_unit': '°L'}, 3: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Wheat Malt, White', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L'}, 4: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Belgian Special B', 'maltster': 'Any', 'use': 'Mash', 'PPG': 30, 'color': 220, 'color_unit': '°L'}}","{0: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 90, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.13}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.1}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 15, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.13}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 10, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.1}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 1, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.1}, 5: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 14, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13}}","Bitch, Please IIPA",Imperial IPA,2.51,gal,0.76,White Labs WLP001,California Ale Yeast
9,0.05,1.013,28,1.051,3,90,min,1,"{0: {'amount': 7.5, 'amount_unit': 'lb', 'name': 'Château Pilsen 2-Row', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Wheat, Flaked', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 2, 'color_unit': '°L'}, 2: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Vienna Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 36, 'color': 3, 'color_unit': '°L'}, 3: {'amount': 0.19, 'amount_unit': 'lb', 'name': 'Honey Malt', 'maltster': 'Gambrinus', 'use': 'Mash', 'PPG': 37, 'color': 23, 'color_unit': '°L'}, 4: {'amount': 0.12, 'amount_unit': 'lb', 'name': 'Acidulated Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 33, 'color': 2, 'color_unit': '°L'}}","{0: {'amount': 1.25, 'amount_unit': 'oz', 'name': 'Tettnanger (DE)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.045}, 1: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Styrian Golding (SI)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.054000000000000006}, 2: {'amount': 0.75, 'amount_unit': 'oz', 'name': 'Styrian Golding (SI)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.054000000000000006}}",Summer Sipper Saison,Saison,5.0,gal,0.75,White Labs WLP568,Belgian Style Saison Ale Yeast Blend
