,ABV,FG,IBU,OG,SRM,boil_time,boil_time_units,extras,fermentables,hops,name,style,volume,volume_units,yeast_attenuation,yeast_lab,yeast_name
0,0.038,1.01,18,1.039,3,60,min,1,"{0: {'amount': 5.0, 'amount_unit': 'lb', 'name': 'Pilsner', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 6.0, 'amount_unit': 'oz', 'name': 'Munich Malt 10L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 35, 'color': 10, 'color_unit': '°L'}, 2: {'amount': 3.0, 'amount_unit': 'oz', 'name': 'Melanoidin Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 27, 'color_unit': '°L'}}","{0: {'amount': 0.36, 'amount_unit': 'oz', 'name': 'Magnum (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.12}}",Session Helles 4.5GB,Munich Helles,4.5,gal,0.75,White Labs WLP833,German Bock Lager Yeast
1,0.071,1.018,47,1.072,7,60,min,0,"{0: {'amount': 13.0, 'amount_unit': 'lb', 'name': 'US Two-Row Pale', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L'}, 1: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Caramel Malt 40L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L'}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Carapils®\xa0Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L'}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Fuggle (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.046}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.06}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.06}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Fuggle (US)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.046}, 5: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Fuggle (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.046}, 6: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.06}, 7: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Fuggle (US)', 'time': 3, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.046}, 8: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 3, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.06}}",Commodore Perry Clone,American IPA,5.0,gal,0.75,White Labs WLP013,London Ale Yeast
2,0.071,1.016,35,1.07,10,60,min,0,"{0: {'amount': 13.0, 'amount_unit': 'lb', 'name': 'Vienna Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 36, 'color': 3, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Caramel Malt 40L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L'}}","{0: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 60, 'use': 'First Wort', 'form': 'Pellet', 'alpha': 0.081}, 1: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07}, 2: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.081}, 3: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07}, 4: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.081}, 5: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.11}, 6: {'amount': 2.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.07}, 7: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Centennial (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Leaf', 'alpha': 0.081}, 8: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.11}}",Vienna IPA 2012,American IPA,5.0,gal,0.77,Fermentis US-05,Safale US-05
3,0.055999999999999994,1.014,15,1.057,7,60,min,0,"{0: {'amount': 6.61, 'amount_unit': 'lb', 'name': 'Pale Wheat', 'maltster': 'Any', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L'}, 1: {'amount': 4.41, 'amount_unit': 'lb', 'name': 'Pilsner', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 0.77, 'amount_unit': 'lb', 'name': 'Munich Type I', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 7, 'color_unit': '°L'}, 3: {'amount': 0.22, 'amount_unit': 'lb', 'name': 'Caramunich III', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 57, 'color_unit': '°L'}, 4: {'amount': 0.07, 'amount_unit': 'lb', 'name': 'Carafa II', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 410, 'color_unit': '°L'}}","{0: {'amount': 1.23, 'amount_unit': 'oz', 'name': 'Hallertauer Mittelfrüh (DE)', 'time': 60, 'use': 'Boil', 'form': 'Leaf', 'alpha': 0.045}}",Wannabe Paulaner clone,Weizen/Weissbier,6.08,gal,0.75,Wyeast 3068,Weihenstephan Weizen
4,0.062,1.012,24,1.059,3,90,min,1,"{0: {'amount': 11.5, 'amount_unit': 'lb', 'name': 'Pilsner (BE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Belgian Candi Sugar - Clear/Blond', 'maltster': 'Any', 'use': 'Boil', 'PPG': 38, 'color': 0, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Wheat Malt (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 2, 'color_unit': '°L'}, 3: {'amount': 8.0, 'amount_unit': 'oz', 'name': 'Vienna (DE)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 4, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Styrian Golding (SI)', 'time': 90, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.032}, 1: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Golding (UK)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07200000000000001}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Golding (UK)', 'time': 20, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07200000000000001}, 3: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Golding (UK)', 'time': 5, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.07200000000000001}}",Say Son!,Saison,5.5,gal,0.8,Wyeast 3711,French Saison
5,0.075,1.016,31,1.073,15,60,min,0,"{0: {'amount': 11.0, 'amount_unit': 'lb', 'name': 'Château Pilsen 2-Row', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Candi Sugar, Amber', 'maltster': 'Any', 'use': 'Boil', 'PPG': 36, 'color': 75, 'color_unit': '°L'}, 2: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Château Special B®', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 35, 'color': 112, 'color_unit': '°L'}, 3: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'Carapils®\xa0Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L'}, 4: {'amount': 0.25, 'amount_unit': 'lb', 'name': 'weyermann CaraWheat', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 5, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Hersbrucker (DE)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.04}, 1: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Tettnanger (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045}, 2: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Tettnanger (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045}, 3: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Tettnanger (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.045}}",Wedding Bell Bliss Beer,Belgian Golden Strong Ale,5.0,gal,0.78,,3864 Canadian/Belgian
6,0.078,1.01,31,1.07,7,60,min,1,"{0: {'amount': 7.0, 'amount_unit': 'lb', 'name': 'Rahr White Wheat Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 5, 'color_unit': '°L'}, 1: {'amount': 6.0, 'amount_unit': 'lb', 'name': 'American 2-Row', 'maltster': 'Rahr', 'use': 'Mash', 'PPG': 38, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Honey Malt (CA)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 25, 'color_unit': '°L'}, 3: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Rice Hulls', 'maltster': 'Any', 'use': 'Mash', 'PPG': 0, 'color': 0, 'color_unit': '°L'}, 4: {'amount': 16.0, 'amount_unit': 'oz', 'name': 'Honey', 'maltster': 'Any', 'use': 'Late Boil', 'PPG': 42, 'color': 2, 'color_unit': '°L'}}","{0: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Saaz (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.038}, 1: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Saaz (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.038}, 2: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13699999999999998}}",American Honey,American Wheat or Rye Beer,6.0,gal,0.855,Fermentis US-05,Safale US-05
7,0.07,1.018,29,1.071,53,60,min,0,"{0: {'amount': 7.0, 'amount_unit': 'lb', 'name': 'Maris Otter Malt ()', 'maltster': 'Any', 'use': 'Mash', 'PPG': 37, 'color': 3, 'color_unit': '°L'}, 1: {'amount': 7.0, 'amount_unit': 'lb', 'name': '2-Row Brewers Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 6.0, 'amount_unit': 'lb', 'name': 'Munich Malt 10L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 35, 'color': 10, 'color_unit': '°L'}, 3: {'amount': 4.5, 'amount_unit': 'lb', 'name': 'Caramel Malt 80L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 33, 'color': 80, 'color_unit': '°L'}, 4: {'amount': 2.0, 'amount_unit': 'lb', 'name': '2-Row Chocolate Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 350, 'color_unit': '°L'}, 5: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Wheat, Flaked', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 2, 'color_unit': '°L'}, 6: {'amount': 0.75, 'amount_unit': 'lb', 'name': 'Black Barley (Stout)', 'maltster': 'Any', 'use': 'Mash', 'PPG': 25, 'color': 500, 'color_unit': '°L'}, 7: {'amount': 0.5, 'amount_unit': 'lb', 'name': 'Midnight Wheat', 'maltster': 'Any', 'use': 'Mash', 'PPG': 34, 'color': 550, 'color_unit': '°L'}}","{0: {'amount': 0.15, 'amount_unit': 'oz', 'name': 'Apollo (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.18}, 1: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.14400000000000002}, 2: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.062}, 3: {'amount': 0.25, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 4: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.062}, 5: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 6: {'amount': 0.5, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.14400000000000002}, 7: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.14400000000000002}, 8: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.062}, 9: {'amount': 1.0, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 1, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 10: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Cascade (NZ)', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.062}, 11: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13}, 12: {'amount': 4.0, 'amount_unit': 'oz', 'name': 'Citra (US)', 'time': 5, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.14400000000000002}}",Weez v.3,American IPA,10.0,gal,0.75,Wyeast 1056,American Ale
8,0.07,1.023,107,1.076,9,90,min,1,"{0: {'amount': 11.6, 'amount_unit': 'lb', 'name': '2-Row Pale Malt', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 1, 'color_unit': '°L'}, 1: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Carapils®\xa0Malt', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 1, 'color_unit': '°L'}, 2: {'amount': 1.0, 'amount_unit': 'lb', 'name': 'Crystal Malt 40L', 'maltster': 'Any', 'use': 'Mash', 'PPG': 35, 'color': 40, 'color_unit': '°L'}, 3: {'amount': 0.4, 'amount_unit': 'lb', 'name': 'Munich Malt', 'maltster': 'Bairds', 'use': 'Mash', 'PPG': 34, 'color': 6, 'color_unit': '°L'}}","{0: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 90, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 1: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 90, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 2: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 3: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 60, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 4: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 5: {'amount': 0.2, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 30, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 6: {'amount': 0.6, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 7: {'amount': 0.6, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 8: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 15, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.095}, 9: {'amount': 0.8, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 10, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.057999999999999996}, 10: {'amount': 0.6, 'amount_unit': 'oz', 'name': 'Simcoe (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 11: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 0, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.13}, 12: {'amount': 1.6, 'amount_unit': 'oz', 'name': 'Amarillo (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.095}, 13: {'amount': 1.2, 'amount_unit': 'oz', 'name': 'Cascade (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.057999999999999996}, 14: {'amount': 0.4, 'amount_unit': 'oz', 'name': 'Chinook (US)', 'time': 7, 'use': 'Dry Hop', 'form': 'Pellet', 'alpha': 0.13}}",Fresh Squeezed IPA,American IPA,6.0,gal,0.7,Fermentis US-05,Safale US-05
9,0.054000000000000006,1.015,16,1.056,14,90,min,1,"{0: {'amount': 2.95, 'amount_unit': 'kg', 'name': 'Wheat Malt, White', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 39, 'color': 2, 'color_unit': '°L'}, 1: {'amount': 1.36, 'amount_unit': 'kg', 'name': 'Vienna Malt', 'maltster': ""Simpson's"", 'use': 'Mash', 'PPG': 36, 'color': 3, 'color_unit': '°L'}, 2: {'amount': 0.91, 'amount_unit': 'kg', 'name': 'Château Pilsen 2-Row', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 37, 'color': 1, 'color_unit': '°L'}, 3: {'amount': 0.17, 'amount_unit': 'kg', 'name': 'Caramel Malt 40L', 'maltster': 'Briess', 'use': 'Mash', 'PPG': 34, 'color': 40, 'color_unit': '°L'}, 4: {'amount': 0.17, 'amount_unit': 'kg', 'name': 'Château Special B®', 'maltster': 'Castle', 'use': 'Mash', 'PPG': 35, 'color': 112, 'color_unit': '°L'}, 5: {'amount': 0.06, 'amount_unit': 'kg', 'name': 'Carafa Special II', 'maltster': 'Any', 'use': 'Mash', 'PPG': 30, 'color': 430, 'color_unit': '°L'}}","{0: {'amount': 28.35, 'amount_unit': 'g', 'name': 'Hallertau (US)', 'time': 90, 'use': 'Boil', 'form': 'Pellet', 'alpha': 0.042}}",dunkel weisse,Dunkelweizen,18.93,L,0.74,White Labs WLP300,Hefeweizen Ale Yeast
